,ParticipantID,id,userid,text,annotation_date,annotation,time
11,22334,12,ff901930a5eaba2dc939d40571f51bb5,"If you suddenly bump me out of your life, expect me to be pissed. Unless I haven't seen you for a year, aka my friends at Sherwood, then give me a reason. If I see you everyday and you do thta, at least be curtious.",,0,2011-03-02 16:14:07
12,33442,13,ff901930a5eaba2dc939d40571f51bb5,"you try to change me and I tell you that you'd better like me for me and not someone you want me to be. I won't change for you, so live with it.",,0,2011-02-10 15:58:59
13,44553,14,ff7d6f0f87eb76e53dffbc4082367843,"Thony Drew the cutest little picture of me XD, I love her, and chelsea, my little buddies, they make me feel like a big sister, If anyone was hurting them, I'd gladly take care of it. :) I love you guys!!",,0,2010-11-03 1:24:28
14,33442,15,fe7c9c678bdb5dfb36e9ffa04ac0a1e7,"Went on a simple trip to merr to get a pop, coming home peacefully and what do i c but a owl on the highway. To make a short story shorter, got home with a dent on my hood and a broken grille... Damnit!!!",,0,2009-12-02 5:07:23
15,22334,16,fe4e8d6bc63f4d75771c0f0d9e7e152b,"Thanks to all who wished me a happy birthday. :) I appreciate you, and am getting too lazy to post that individually.",,0,2010-04-09 22:59:29
16,22334,17,fe4e8d6bc63f4d75771c0f0d9e7e152b,"I don't understand why people have such an aversion to the (not) Ground Zero Mosque. It's their right as American citizens to build it on property they legally own. It's two blocks away, and it's horrible that we have such discrimination in this country because of religious extremists. (Sorry for the rant, but I'm sick of those of you that assume I share your prejudice. I don't.)",,0,2010-09-18 4:09:36
17,33442,18,fdfdc49f0f563b1c4e1192b23cb990a1,"I got Revenge of the Sinister Six in the post yesterday...first of all Solo is a dick, second of all, 90's comics art sucks ass...",,0,2010-10-17 23:52:58
18,33442,19,fdfdc49f0f563b1c4e1192b23cb990a1,Just watched Waltz With Bashir. That whole Israel-Palestine business is an ugly business. Who else has seen it? What do you think?,,0,2010-01-26 0:21:21
19,44553,20,fdfdc49f0f563b1c4e1192b23cb990a1,"I am inexplicably tired for some reason P.S. My dad just texted me saying my uncle has cancer. That REALLY sucks. No sarky, it does.",,0,2010-02-03 20:17:47
20,33442,21,fdd7bb23407b15e190e70405063db57b,"Hahah. Got to see those lovely, amazing, juniors of mine, and a few grand juniors! Ah, for the life of me.. no evening could have been more perfect.",,0,2010-12-19 7:35:16
21,22334,22,fdd7bb23407b15e190e70405063db57b,"Why don't people live for their work? And why isn't work and end for itself. Seems to me no body got into their colleges expecting to find the romance, the love, the passion of their subjects. There just seems to be the conception of salary or simply feeling ones way through life. I just don't get it. Anybody want to clarify it for me?",,0,2010-09-15 0:20:09
22,22334,23,fdd7bb23407b15e190e70405063db57b,"/Apple is the WORST company ever!!/""  My favorite Quote by Krystal Brown... for some unknown reason I laugh whenever I read this! XD""",,0,2011-03-23 6:36:00
23,33442,24,fdd7bb23407b15e190e70405063db57b,It is important to retain faith in one's inner being during the confrontation of external expectations reguardless of whether others respect your decisions or not. Are we not the master of our own dreams or were we place in this world to gain approval,,0,2010-11-08 1:39:51
24,33442,25,fdd59fbb907c5eb218de8b77cd0570c9,"why is the online timetable system so rubbish!! Mine is now completely blank, does anyone know when we have lectures tomorrow?? PLEASE!!",,0,2010-10-10 20:21:01
25,22334,26,fd5d700ef265d6f039a65db3d87f22df,just took my second shot of treat  ment. side effects are so much fun. can't wait for the hair loss. let the games begin,,0,2011-04-20 1:03:30
26,33442,27,fd054ad407abf163e6ec4334aacde10c,"I HATE YOU, I HATE MYself, I HATE everything.. so what? you gotta problem with that? Its yours not mine !",,0,2010-07-07 11:32:24
27,22334,28,fd054ad407abf163e6ec4334aacde10c,"Aku ni asal negeri mana ar? lecturer phy193 ckap aku org sabah, budak group aku ckap aku org kl, aku cakap aku alien~ =,=",,0,2011-08-20 8:15:37
28,22334,29,fd054ad407abf163e6ec4334aacde10c,At last.... I cant never find my human heart anymore...maybe bcuz i lost it too long....but..i dont care anymore *Gone to anime world*,,0,2010-06-26 18:53:29
29,44553,30,fd054ad407abf163e6ec4334aacde10c,Being loved by one person  Giving love to one person  I foolishly believed that person would be you  Its all lies. All lies  Your love for me was all lies  Youve hurt me so  You left me crying,,0,2011-04-06 5:04:13
30,22334,31,fc1c9fb6c64740edcbbf8cfe9dde8b02,finally back from tennesee. so happy. cant wait to see all my friends tomorrow. i miss yall. ready to talk when you are.,,0,2010-04-18 16:02:16
31,22334,32,fc1c9fb6c64740edcbbf8cfe9dde8b02,just listened to one of the stupidest songs ever cuz of ahkiye. i feel all late cuz imma bout a stupid question: whos brantley and miles?,,0,2010-08-29 21:07:25
32,33442,33,fc1c9fb6c64740edcbbf8cfe9dde8b02,ive just experienced a little of the good life. i just had a good time. (three days grace reference). hotels are great.,,0,2010-03-21 17:13:58
33,22334,34,fc1c9fb6c64740edcbbf8cfe9dde8b02,"i might not be able to go to a close 12-hour concert with all my favorite bands, but im pretty sure i'll have just as much with my family bowling and eating fish. happy birthday to my dad, cousin, and grandma. love ya all",,0,2011-05-07 14:48:22
34,44553,35,fbd681e79ebca2cd9509218403f23ec6,"Oh give me a meal, where the potatoes peel, where the beer and the canteloupe play... anybody got suggestions for the rest??",,0,2010-09-26 19:32:13
35,33442,36,fbc2e784739d0ced1e826120474ebe42,Cute Attitude of a gal:--> I am not waiting for a King.. I am waiting for the one who thinks that I am his Queen...!!!:):),,0,2011-03-08 13:10:29
36,44553,37,fbc2e784739d0ced1e826120474ebe42,"A Best Person is one who,  /Excuses before you say Sorry../""  /""Understands before you Explain../""  /""Waits Forever when you say Just a minute../""  /""Stays with you when you say Leave me alone../""  :):)""",,0,2011-06-04 4:07:36
37,44553,38,fbc2e784739d0ced1e826120474ebe42,"/ Sanju Weds Geetha/""...:(:( Nice N Sweet story.. But never seen such a tragedy movie till now...:(:(:( Seriously getting Depressed after watching it..:(:(:(""",,0,2011-04-07 7:57:15
38,22334,39,fbc2e784739d0ced1e826120474ebe42,"Falling in Love is the Secret Ambition..,  Expressing it is the Biggest Hesitation..,  Finding True Love is the Greatest Tension..,  So Follow Indian Tradition  and  Marry Mom's Selection..:p:D:D",,0,2011-06-22 14:52:04
39,44553,40,fbc2e784739d0ced1e826120474ebe42,"Argument is Bad but Discussion is Good.. Why???  Bcoz..  Argument is to find out /WHO/"" is Right  But  Discussion is to find out /""WHAT/"" is Right..:):)""",,0,2011-07-01 5:33:49
40,44553,41,fbc2e784739d0ced1e826120474ebe42,There is only a thread gap between Love and Friendship.... Stealing heart with permission is Friendship!!! Stealing heart without permission is Love!!!:),,0,2010-10-06 10:50:01
41,22334,42,fb770f1bf2134b264f1ceafb541fc00c,"spent like $115 at the book store lol. i got a $50 hoodie and all the supplies are ridiculously expensive. oh well, though. the government paid for it along with my tuition and books, and i'm very grateful for that.",,0,2011-05-04 19:30:57
42,44553,43,fb770f1bf2134b264f1ceafb541fc00c,"apparently it's human nature to ponder life's origin and purpose. sure, i've thought about both, but i honestly don't care enough to devote my entire life to discovering either. even if we never figured out how we got here or what our purpose is, that's quite alright with me.",,0,2011-05-02 15:22:02
43,33442,44,fb13fd91eca91c8f7bfe22b14327c6eb,"Literally half my friends are on right now. Does that mean I need to get more friends, or do my current ones just have too much free time?",,0,2011-03-03 5:22:34
44,22334,45,fb13fd91eca91c8f7bfe22b14327c6eb,"Awesome first night at Fright Night even though everything that could have gonewrong for me went wrong. Let's just say I've made my room my own...via my shed blood. Still, an awesome night, we made people wet themselves, and it's going to be a great season!",,0,2010-09-24 5:57:04
45,44553,46,fa69c3f763679900202613ada8fbb68b,"The Five Stages of Marxism : 1. Struggle between social classes 2. Violent overthrow of the ruling class 3. Temporary dictatorship by the lower class 4. Government institutions slowly withers away because of communist education 5. Pure communism : no social classes// everyone is equal, no private property, no government// laws, no modern industry. Everyone sharing with everyone in need. (what an idiot)",,0,2010-04-29 13:55:20
46,22334,47,fa69c3f763679900202613ada8fbb68b,/Spiritual authority is like a policeman stopping a car,,0,2011-02-28 18:37:59
47,22334,48,fa69c3f763679900202613ada8fbb68b,"Listening to Introduction to Islam (http:////www.biblicaltraining.org//class//wm647)... enjoyed the buddhism class... parang logical, observant, seeking a way out of suffering... pero Islam.... is just demonic, plain and simple.",,0,2010-02-25 22:18:52
48,33442,49,fa69c3f763679900202613ada8fbb68b,"When God takes control of your will, He does so from the inside out, not by compulsion against your will. (wala lang)",,0,2011-03-12 2:46:48
49,22334,50,fa69c3f763679900202613ada8fbb68b,"Jesus' last command before ascending is not the great commission but to wait for the baptism of the H.S. (Luke 24:49, Acts 1:4-5) ...didnt notice that before.",,0,2011-04-20 18:27:09
50,44553,51,fa69c3f763679900202613ada8fbb68b,"Prayerfulness and power is something that is more caught than taught, every opportunity to spend time with passionate, prayerful, spirit-filled people is priceless : )",,0,2010-10-29 13:07:35
51,22334,52,f9ccb48961eadee54fa81ebf82849a03,My younger sister stole my phone charger and has hidden it on me. Sometimes I wonder if she secretly likes me.,,0,2009-12-31 4:34:47
52,33442,53,f9ccb48961eadee54fa81ebf82849a03,"I'm waiting for the creepy guy in the foriegn language lab to use his tech powers to close out my facebook acount. I want to catch him in the act! I bet he's reading this right now! Not cool dude, not cool. How do you ever expect to get a girlfriend being a jerk like that!?",,0,2010-05-07 18:52:55
53,44553,54,f9ccb48961eadee54fa81ebf82849a03,"What are the two sexiest animals in the barnyard? Brown chicken, brown cow! Ah I crack myself up . . .",,0,2009-10-04 3:22:19
54,22334,55,f9ccb48961eadee54fa81ebf82849a03,I baking homemade bread today b//c I'm such a penny pincher I won't go out and buy some. Wish me luck!,,0,2011-02-16 18:00:33
55,22334,56,f9ae3733bae2a3cbe35bd756ccce4d91,I have 34 purple and 2 red hides I will trade for black if anyone is interested. we can split them up if you dont want them all.,,0,2010-06-11 12:46:30
56,33442,57,f97beeae7a13a4e10d891113d70680dd,"Life teaches you to love and teaches you to cry, it may be ironic but its true that you can't know the value of love until you cry for it.",,0,2011-06-15 12:33:19
57,33442,58,f88f8409e7531a480cf4111abe92a0ad,"Okay, another grammer complaint- accept and except are two different words. You ACCEPT all gifts EXCEPT those that come from enemies.",,0,2010-05-22 3:11:52
58,22334,59,f88f8409e7531a480cf4111abe92a0ad,"I just bought Brokeback Mountain. Somehow, I don't think that it will be the choice for any family movie night that occurs. Ever.",,0,2011-03-20 4:04:47
59,44553,60,f88f8409e7531a480cf4111abe92a0ad,"So, I had a dream last night that I was teaching a college English class. I wonder if my subconscious is trying to tell me to switch majors again, haha.",,0,2010-11-20 5:31:09
60,33442,61,f88f8409e7531a480cf4111abe92a0ad,"I'm done with classes for the semester! And none of my finals are looking to be horrendous! Now, home to a hopefully long nap.",,0,2010-04-29 18:44:42
61,33442,62,f88c5c0b0c6e3f0f50d99f35578d7cea,dam i got so out of line last nite i think i need 2 find a pen n paper n write out im sry letters,,0,2010-07-31 17:56:11
62,33442,63,f88c5c0b0c6e3f0f50d99f35578d7cea,"my lifes a mess. n i know where i went wrong, i started to run. i just stop to take a breath n den f#cked up cuz look bhind me just 2 c im still where i started @",,0,2010-04-07 15:28:50
63,33442,64,f88c5c0b0c6e3f0f50d99f35578d7cea,PG5 dat means da most dat might happen is i might let u hold my hand prued it a way of life lmfao,,0,2010-07-30 20:02:06
64,44553,65,f88c5c0b0c6e3f0f50d99f35578d7cea,2 those who go 2 sleep l8 like 11 am and those dat wake up like @ 6 am u sux no 1 picks up dnt ask y i dnt call cuz wen its free ya dnt ans,,0,2010-08-08 10:49:44
65,33442,66,f88c5c0b0c6e3f0f50d99f35578d7cea,dnt u hate wen sum1 calls ur man//woman my love it makes me wanna hurt dem lol dat not cool cuz if da shoe was on da other foot u wont like it so back up n check urself,,0,2010-05-05 18:30:35
66,33442,67,f88c5c0b0c6e3f0f50d99f35578d7cea,"Yay me lol off 2 my second day of work loving it <<<Just Holla If You Got Me, Fuck You If You Had Me>",,0,2010-11-20 23:12:14
67,22334,68,f8708568eff1535c85247b28dc126f9b,"is happy with the effort he's made today, 6 and a half hour shift at work, then clean the car out and car wash",,0,2010-08-03 22:13:03
68,33442,69,f8708568eff1535c85247b28dc126f9b,"76 - quite possibly the best and worst thing that's ever happened to me, despite what you may say, i don't love the abuse and i do love it when you're nice to me :D nah wouldn't change a thing, also, i have clearly got the best present ever for you! (nobody else mail me a number - i will be bluntly honest :L) <3",,0,2010-12-10 23:48:08
69,22334,70,f8708568eff1535c85247b28dc126f9b,"has had an amazing time at the open mic night followed by a jamming session in the flat, nineties child is a fucking tune and a half!",,0,2010-09-29 23:45:24
70,22334,71,f8708568eff1535c85247b28dc126f9b,Hopes the cast of grease are grateful to me for getting lost trying to find out where these mics are and then trying to fit it all inside my little c1,,0,2011-04-08 13:26:52
71,22334,72,f8249493f16a1370dd53a36a51ffe010,is at Megan's party with Parmooney. And clyde (who rhea thinks is gay). And Rhea. And a whole ton of people.,,0,2009-08-30 6:22:04
72,44553,73,f8249493f16a1370dd53a36a51ffe010,can't believe that darling DAFFY DUCKY is on MSN at the same time as her so she's making the most of the time. MISS YOU DUCK!,,0,2009-06-14 7:05:27
73,44553,74,f8249493f16a1370dd53a36a51ffe010,Odelia Tng. Stop telling me how many words you have left to delete from your essay. :( I get the point. You're awesome.,,0,2010-11-30 11:04:43
74,22334,75,f8249493f16a1370dd53a36a51ffe010,I spy with my little asian eye and I see Ben and Jerry's ice-cream in the fridge but it has a do-not-touch sign on it. What to do?,,0,2011-02-15 10:24:01
75,33442,76,f8249493f16a1370dd53a36a51ffe010,"I love you, thesaurus. Without you, life has no big words. Without you, english would be piled with crap. Without you, I wouldn't understand shit. Marry me?",,0,2011-02-07 10:32:04
76,33442,77,f8249493f16a1370dd53a36a51ffe010,"Holy shit if you're just going to keep deactivating and reactivating your account, just freaking deactivate it already coz it's mother-effing annoying!",,0,2011-04-18 12:48:49
77,22334,78,f8249493f16a1370dd53a36a51ffe010,is happy she finally found a link to True Blood which works. :D And my feet smell nice.... Completely unrelated of course. Not that I normally sniff my feet.,,0,2009-09-14 12:06:39
78,44553,79,f8249493f16a1370dd53a36a51ffe010,"is desperate for answers to question three in the science assignment. You know, that one on how speed measuring devices have impacted on science?",,0,2009-08-20 11:02:25
79,33442,80,f8249493f16a1370dd53a36a51ffe010,"Aloysius Lee, it is not funny to steal my 30STM shirt and pass it off at your own. I want it BACK, you smelly pig.",,0,2010-12-14 5:59:22
80,22334,81,f8249493f16a1370dd53a36a51ffe010,"Josephine Lenton, Brenda Lau, Scarlett Franks, Amanda Lu , Marilee Du Plessis, Megan Almeida - BEACH NEXT WEEK? :D Preferably wednesday or thursday?",,0,2010-12-25 11:46:53
81,22334,82,f8249493f16a1370dd53a36a51ffe010,"just got home from dinner with little kids running around and yanking on her shirt, leaving sticky oily handprints on that poor white shirt.",,0,2009-11-08 11:24:34
82,44553,83,f8249493f16a1370dd53a36a51ffe010,Love how Facebook chat comes in handy at night when you can get your brother to get you food. And vice-versa. Without ever moving. :D,,0,2011-04-22 14:49:55
83,22334,84,f8249493f16a1370dd53a36a51ffe010,had a great time at the city for the Red Cross Blood Drive with Marilee Du Plessis & A HAPPY HAPPY HAPPY BIRTHDAY TO Lauren Hampson!!!,,0,2010-02-23 10:37:57
84,33442,85,f8249493f16a1370dd53a36a51ffe010,"I hate how everyone keeps posting up happy things, especially you evil people with tons of photos of all the amazing things you're doing besides studying. :( 6 more to go, then I shall be that annoying one...",,0,2011-03-31 12:39:09
85,22334,86,f8249493f16a1370dd53a36a51ffe010,"Step two to getting rid of your annoying little brother: When he keeps playing the same irritating riff over and over by your ear with his guitar, you sing along (as horribly as possible) with made-up, or offensive (to him) lyrics that challenge his sexuality.",,0,2010-12-23 8:34:57
86,33442,87,f8249493f16a1370dd53a36a51ffe010,"Answering everyone's extension questions make me feel like I've done so much work and that I am so prepared. Truth is guys, I haven't started. :D",,0,2011-01-25 2:42:50
87,44553,88,f8249493f16a1370dd53a36a51ffe010,"is getting paper balls chucked at her face. Thank you my silly brother. And in other news, Amanda Lu is back! :D",,0,2009-10-18 10:46:36
88,22334,89,f6cc6efc801e03c8b798827d2ce580fd,feels best whn ur friends take your side and says we are with you in those times whn things are not in your favor and can make u get into low spirits ...   thanks both of you...:) :),,0,2010-12-04 11:26:52
89,22334,90,f6cc6efc801e03c8b798827d2ce580fd,i will be studying on new year eve preparing fr the exam :( ...shld be rewarded wid gud marks in the exam !! :P,,0,2009-12-31 14:02:16
90,22334,91,f68268e212bc1ac0dff21524f6f73b3d,i wanted you to know how i feel but I thought that i would just keep it to myself. You don't need to know that whenever i hurt you it hurts me too. That after we parted i wanted you back so badly. That i wanted to take all those hurtful words that i've said. That i hope you'd come back and forgive me. That my love for you hasn't faded.,,0,2010-12-28 9:42:21
91,33442,92,f68268e212bc1ac0dff21524f6f73b3d,Disconsolate (Disconsole it): To remove the functional unit of a gadget,,0,2010-12-13 13:24:43
92,44553,93,f68268e212bc1ac0dff21524f6f73b3d,"/Para saan ba kasi ung pangalan at bakit pa nila pinag aawayan./""  Sabi ko nga e hindi naman kailangang malaman kung sino ka when it comes to God diba? He even changed the name ung nag follow sa kanya gaya ni Peter.""",,0,2011-04-06 10:31:57
93,33442,94,f68268e212bc1ac0dff21524f6f73b3d,"/I don't want to commit on something that is subjective (referring to love).  A possibility that one day you'll wake up and not love the person you are with./""  -nice""",,0,2011-03-11 11:05:55
94,44553,95,f68268e212bc1ac0dff21524f6f73b3d,"I can't hold on to me. Wonder what's wrong with me?  Lithium, i wanna stay in love with my sorrow.",,0,2010-12-28 11:28:50
95,33442,96,f68268e212bc1ac0dff21524f6f73b3d,Sometimes we are not actually afraid that someone's love for us might end... but the thing that someday our love for them will fade... -Rani,,0,2010-06-14 6:16:56
96,22334,97,f5fb82dcec93d706b05d47ab7d12d390,packin up the rest of my stuff to head to Jax then to bed cause I have to leave at 630 in the morning.....ugh,,0,2009-06-26 6:03:36
97,22334,98,f5fb82dcec93d706b05d47ab7d12d390,It shouldn't be legal to have this much fun in a day with only caffeine in my system......haha. Oh and I now know I enjoy playing on roofs. lol,,0,2010-05-17 5:23:50
98,22334,99,f5fb82dcec93d706b05d47ab7d12d390,studying while waiting for my next class....even though I wish ppl were here its prolly a good thing so I won't be distracted....that's life.,,0,2009-09-10 17:01:09
99,33442,100,f5fb82dcec93d706b05d47ab7d12d390,"sometimes its the little things in life that makes a person smile, like crazy notebooks and weird pens, but that's me :) off to work till 10.",,0,2009-09-14 21:04:16
100,44553,101,f5fb82dcec93d706b05d47ab7d12d390,Sitting by my Grandma's bed as she sleeps and thinking of all the memories we have together. She's my hero today and always.,,0,2011-01-29 21:41:35
101,33442,102,f5fb82dcec93d706b05d47ab7d12d390,"getting the last minute to dos done and trying to pack, not my favorite thing to do. I'm headed to j-ville.",,0,2010-04-30 3:43:56
102,22334,103,f5fb82dcec93d706b05d47ab7d12d390,"off to work 230-10.....my two thoughts at the moment are, can a person eat too much chicken? And its time to go shopping for blue shirts. lol",,0,2010-02-27 19:08:16
103,22334,104,f5fb82dcec93d706b05d47ab7d12d390,"got an hour and a half nap and dinner, now trying to see if I can sleep for another hour and a half....hmm",,0,2009-09-23 23:46:48
104,22334,105,f5fb82dcec93d706b05d47ab7d12d390,":: Going to bed soon cause again I get to drive I-10 again tom, I think we're becoming good friends. lol",,0,2009-08-11 3:36:51
105,44553,106,f5fb82dcec93d706b05d47ab7d12d390,I hate cancer.....why does it exist? If there was one thing in the world I could get rid of forever it would be cancer :'(,,0,2010-08-03 18:08:11
106,22334,107,f5fb82dcec93d706b05d47ab7d12d390,for the past hour and a half I could have been considered one of those crazy tallahassee drivers....lol I think I need to work on learning Tallahassee a little better. haha,,0,2009-09-22 23:40:19
107,22334,108,f5fb82dcec93d706b05d47ab7d12d390,"Can't believe I almost got talked into working tonight, thankfully someone smarter then me was there to convince me not to...lol",,0,2009-09-23 5:21:34
108,22334,109,f5fb82dcec93d706b05d47ab7d12d390,":: As of today I have been in Tally for 9 months!!! Thank you to all the friends and family that have helped me along the way, you know who you are....",,0,2009-08-30 18:56:24
109,33442,110,f55d636c30a3f84ef9318e931be2f3ee,"Your  car is Japanese. Your pizza is Italian. Your potato is German. Your  wine is Chilean, Australian, S. African. Your democracy is Greek. Your  coffee is Brazilian. Your tea is Tamil. Your fashion is French. Your  shirt is Indian. Your shoes are Thai. Your electronics are  ...Chinese.Your vodka is Russian. And you complain that your neighbor is  an immigrant? Pull yourself together!Copy if you stand against racism",,0,2010-12-07 19:54:28
110,33442,111,f555812c118db1ecd99eec2072bbf08e,You know i appreciate the finer things but its not what makes me happiest baby (i can do without it babe) your tender lovings more than i can handle neve,,0,2010-05-05 0:10:20
111,33442,112,f555812c118db1ecd99eec2072bbf08e,"All us Juggalos and juggaletts, the truth we hold all the love our family brings, never cold. Pass the axe to the right into our eyes a greater light. We",,0,2010-04-23 14:32:08
112,33442,113,f555812c118db1ecd99eec2072bbf08e,This has been the worse summer i have ever had!!!! and the time i needed my best friend the most..... she leaves me!!!!!! What the Fuck????? All of them are the same!!!!!! i cant trust anyone!!!! So much fo best friends forever!!!!!!,,0,2009-07-20 18:35:43
113,44553,114,f555812c118db1ecd99eec2072bbf08e,Thank you Avril Lavigne and lady gaga :) thank you for being there at Crappy times like this XD love you girls,,0,2010-07-01 23:14:46
114,22334,115,f555812c118db1ecd99eec2072bbf08e,"I'm not feeling all that great still. But i'm happy to have Amber, Kaycee and kelli is my best friends :) and Michael is amazing :D i love you all",,0,2010-11-10 23:14:01
115,33442,116,f555812c118db1ecd99eec2072bbf08e,"I'm not sure you know  That the reason I love you, is you  Being you, just you  Yea the reason I love you  Is all that we've been through  And that's why I love you",,0,2011-04-15 4:51:16
116,33442,117,f555812c118db1ecd99eec2072bbf08e,"Faggot, a word harshly used all the time. In the bible meaning the gays are going to hell. Um.. See why i get offended?",,0,2010-06-30 12:29:30
117,44553,118,f555812c118db1ecd99eec2072bbf08e,You make me feel so special :) the way you look into my eyes. The way you hold me :) i miss you,,0,2010-11-08 0:12:05
118,22334,119,f555812c118db1ecd99eec2072bbf08e,"Your stuck on the idea i'm a horrible person. Its time for you to listen to me. I know when you get an idea in your head, its hard to get it out...",,0,2011-04-06 16:40:40
119,33442,120,f4cb7b11e2aab28f3c740f096db14c79,had an interesting experience watching his mom mutter things under her breath while beating the dvr and later the dvd player and vcr.,,0,2009-07-16 18:52:43
120,44553,121,f49956142aab2ad74decfd49a103c2f1,Cole Haan  Ontario Mills  75% off entire store  High heels with Nike Air insoles built in  $171 shoes = $47  AWESOME!!!,,0,2010-07-31 1:23:51
121,44553,122,f49956142aab2ad74decfd49a103c2f1,"I'm sooo tired of this stuff on the news...I'm tired of political ads, celebrity nonsense and stupid acts of violence! It's time to push the reset button on this system of things!",,0,2010-09-24 5:11:14
122,22334,123,f49956142aab2ad74decfd49a103c2f1,"Dear all who know-know me,   Do I do enough for myself? Am I taking good care of me? Yes? No? Why or why not?   Sincerely,  me",,0,2011-02-19 9:27:49
123,44553,124,f49956142aab2ad74decfd49a103c2f1,Darkness gives way to the light EVERY time. It cannot and will not be hidden forever. Do nothing to be ashamed of and you'll have no reason to feel shame.,,0,2010-09-26 23:12:28
124,33442,125,f49956142aab2ad74decfd49a103c2f1,I need some relatives out here please! The weather averages 70 degrees in February and you have the option of going either to the mountains or the beach or fishing and camping or gazing at the stars in Hollywood. It's a big state...you'll never be bored.   <3 COME AND JOIN US IN CALIFORNIA!! <3,,0,2011-02-09 0:40:39
125,33442,126,f49956142aab2ad74decfd49a103c2f1,I've been praying and working towards those prayers. We'll see what happens tomorrow! I'm ready for a good weekend of spiritual food and (hopefully) making more friends.,,0,2010-06-12 4:26:15
126,44553,127,f49956142aab2ad74decfd49a103c2f1,Yesterday a kid was in the office all day for breaking dress code. He didn't understand why he couldn't wear backless sandals in the summer...but he was wearing black socks with black sandals...yeah.,,0,2010-08-28 16:49:34
127,22334,128,f49956142aab2ad74decfd49a103c2f1,"Watching /I Didn't Know I Was Pregnant/"". What a trip! The girl was real sick and she ends up crashing her car. Next thing she knows",,0,2010-07-31 16:22:44
128,44553,129,f49956142aab2ad74decfd49a103c2f1,"Movie rule of thumb: If Stanley Tucci is in the credits, it's a movie worth watching. No joke. I just adore this man; him and Jeff Goldblum. Mmm...Jeff Goldblum.",,0,2010-11-28 13:51:48
129,33442,130,f49956142aab2ad74decfd49a103c2f1,"It takes a lot of effort to change your name, especially if you live in a state different from the one you were born in...am I doomed to be Johnson forever?",,0,2011-02-09 5:58:34
130,33442,131,f45983bb2f8cef58cf64073b18c76172,pfft. fuck you la ! iknow you hate me bah. aku lagi banci kau. bangga ~ so don't try to act good to me. fuck off !,,0,2010-11-16 16:02:50
131,33442,132,f45983bb2f8cef58cf64073b18c76172,"you know, i skipped all of presentation when i was in PTE. and now, i have to do a presentation for my PHASE TEST. nicee ~~ skip, fail lah jawapannya.",,0,2011-02-22 4:39:20
132,33442,133,f45983bb2f8cef58cf64073b18c76172,"i'm waiting for you to say that you miss me as much as i miss you. and whenever you need someone, i want to be that someone. sigh.",,0,2010-08-23 14:04:35
133,44553,134,f3a86bbb3ca55c26f97074307e44d5f3,"No1 fall over, i had 1 date in ages friday n didnt meet online . 4got how great it can b n movin bak 2 palatka has been best decision ive made n while. Bein wit kids is my world n havn blast wit cool guy is refreshin aftr all da sadness last few months. i feel alive again!",,0,2011-06-20 1:56:05
